AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2015/2016;5201;Siena;LM-41;Medicina e Chirurgia;52;52032;14;F;854
2013/2014;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;854
2015/2016;201;Piemonte Orientale;L-18;Economia Aziendale;3;3106;7;M;855
2015/2016;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;855
2014/2015;6601;L'Aquila;LM-51;Psicologia Applicata, Clinica e della Salute;66;66049;6;F;855
2012/2013;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;M;855
2012/2013;5802;Roma Tor Vergata;LM-41;Medicina e Chirurgia;58;58091;14;F;855
2011/2012;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;855
2013/2014;1501;Milano;L-36;Scienze Internazionali e Istituzioni Europee;15;15146;5;F;856
2012/2013;5801;Roma La Sapienza;LM-04cu;Architettura;58;58091;11;F;856
2014/2015;1502;Milano Politecnico;L-8;Ingegneria Gestionale;15;15146;12;M;857
2014/2015;1504;Milano Cattolica;L-19;Scienze dell'Educazione e della Formazione;15;15146;1;F;857
2013/2014;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;63;63049;14;F;857
2012/2013;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;857
2012/2013;4801;Firenze;L-18;Economia Aziendale;48;48017;7;F;857
2010/2011;4801;Firenze;LM-41;Medicina e Chirurgia;48;48017;14;F;857
2013/2014;6301;Napoli Federico II;LMG/01;Giurisprudenza;63;63049;8;M;858
2012/2013;102;Torino Politecnico;L-17;Architettura;1;1272;11;M;858
2011/2012;5806;Roma Foro Italico;L-22;Corso di Laurea in Scienze Motorie e Sportive;58;58091;15;M;858
2013/2014;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);3;3106;14;F;859
2015/2016;6501;Salerno;L-10;Lettere;65;65052;3;F;860
2011/2012;5805;Roma Luiss;L-18;Economia e Management;58;58091;7;M;860
2010/2011;3801;Ferrara;LMG/01;Giurisprudenza;38;38008;8;F;860
2012/2013;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;M;861
2015/2016;1701;Brescia;L-18;Economia e Gestione Aziendale;17;17029;7;M;862
2015/2016;1801;Pavia;LM-41;Medicina e Chirurgia;18;18110;14;M;862
2012/2013;7001;Molise;LMG/01;Giurisprudenza;70;70006;8;F;862
2012/2013;8701;Catania;14;Scienze per la Comunicazione Internazionale;87;87015;5;F;862
2011/2012;1505;Milano IULM;L-20;Relazioni Pubbliche e Comunicazione d'Impresa;15;15146;5;F;862
2011/2012;6301;Napoli Federico II;99999;Giurisprudenza;63;63049;8;F;862
2011/2012;7801;Calabria;18-bis;Scienze della Formazione Primaria;78;78102;1;F;862
2011/2012;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;863
2014/2015;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;63;63049;14;M;864
2015/2016;1502;Milano Politecnico;LM-4;Architettura;15;15146;11;M;866
2012/2013;5807;Roma Tre;L-12;Lingue e Mediazione Linguistico-Culturale;58;58091;4;F;866
2010/2011;1502;Milano Politecnico;L-9;Ingegneria Aerospaziale;15;15146;12;M;866
2012/2013;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;F;867
2010/2011;6601;L'Aquila;L-14;Operatore Giuridico d'Impresa;66;66049;8;M;867
2015/2016;6901;Chieti e Pescara;LM-41;Medicina e Chirurgia;69;69022;14;F;868
2015/2016;6501;Salerno;LM-85 bis;Scienze della Formazione Primaria;65;65052;1;F;868
2013/2014;7201;Bari;LM-41;Medicina e Chirurgia;72;72006;14;M;868
2010/2011;8201;Palermo;18-bis;Scienze della Formazione Primaria;82;82053;1;F;868
2014/2015;3401;Parma;L-18;Economia e Management;34;34027;7;M;869
2013/2014;101;Torino;L-15;Lingue e Culture per il Turismo;1;1272;7;F;869
2012/2013;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;M;869
2015/2016;1504;Milano Cattolica;L-19;Scienze dell'Educazione e della Formazione;15;15146;1;F;870
2014/2015;3701;Bologna;L-20;Scienze della Comunicazione;37;37006;5;F;870
2013/2014;5815;Roma UNICUSANO - telematica;L-18;Economia Aziendale e Management;58;58091;7;M;870
2015/2016;6306;Napoli Vanvitelli;L-18;Economia Aziendale;61;61015;7;M;871
2015/2016;5801;Roma La Sapienza;L-8;Ingegneria Informatica e Automatica;58;58091;12;M;872
2014/2015;6301;Napoli Federico II;L-8;Ingegneria Informatica;63;63049;12;M;872
2012/2013;5801;Roma La Sapienza;L-18;Economia, Finanza e Diritto per la Gestione d'Impresa;58;58091;7;F;872
2011/2012;3701;Bologna;46/S;Medicina e Chirurgia;37;37006;14;M;872
2010/2011;6302;Napoli Parthenope;33;Scienze Motorie;63;63049;15;M;872
2015/2016;5801;Roma La Sapienza;L-10;Lettere Moderne;58;58091;3;F;874
2015/2016;6303;Napoli L'Orientale;L-11;Lingue e Culture Comparate;63;63049;4;F;874
2014/2015;5202;Siena Stranieri;L-12;Mediazione Linguistica e Culturale;52;52032;4;F;874
2013/2014;4801;Firenze;LM-04cu;Architettura;48;48017;11;F;874
2015/2016;3701;Bologna;L-36;Scienze Politiche, Sociali e Internazionali;37;37006;5;F;875
2012/2013;5815;Roma UNICUSANO - telematica;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;F;875
2015/2016;7801;Calabria;L-18;Economia Aziendale;78;78102;7;F;876
2011/2012;3801;Ferrara;LMG/01;Giurisprudenza;38;38008;8;F;876
2014/2015;1509;Milano Bicocca;L-18;Economia e Amministrazione delle Imprese;15;15146;7;M;877
2014/2015;2801;Padova;L-9;Ingegneria dell'Energia;28;28060;12;M;877
2013/2014;102;Torino Politecnico;LM-33;Ingegneria Meccanica;1;1272;12;M;877
2012/2013;1505;Milano IULM;L-20;Relazioni Pubbliche e Comunicazione d'Impresa;15;15146;5;F;877
2012/2013;1509;Milano Bicocca;L-18;Economia e Amministrazione delle Imprese;15;15146;7;M;878
2015/2016;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;879
2013/2014;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;879
2012/2013;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;F;879
2011/2012;3701;Bologna;L-3;Dams - Discipline delle Arti, della Musica e dello Spettacolo;37;37006;2;F;879
2014/2015;9001;Sassari;LMG/01;Giurisprudenza;90;90064;8;F;880
2012/2013;6301;Napoli Federico II;L-11;Corso di Laurea in Lingue, Culture e Letterature Moderne Europee;63;63049;4;F;880
2012/2013;8701;Catania;18;Scienza dell'Educazione e della Formazione;87;87015;1;F;881
2011/2012;2801;Padova;18-bis;Scienze della Formazione Primaria;28;28060;1;F;881
2014/2015;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);3;3106;14;F;882
2013/2014;5801;Roma La Sapienza;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;882
2013/2014;5807;Roma Tre;L-9;Ingegneria Meccanica;58;58091;12;M;882
2010/2011;6301;Napoli Federico II;12;Corso di Laurea in Scienze Biologiche;63;63049;9;F;882
2013/2014;102;Torino Politecnico;L-9;Ingegneria Energetica;1;1272;12;M;883
2013/2014;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;F;883
2015/2016;6306;Napoli Vanvitelli;L-24;Scienze e Tecniche Psicologiche;61;61022;6;F;884
2015/2016;6307;Napoli Pegaso - telematica;L-18;Economia Aziendale;63;63049;7;F;884
2014/2015;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia;58;58091;14;F;884
2014/2015;6501;Salerno;L-11;Lingue e Culture Straniere;65;65052;4;F;885
2013/2014;2801;Padova;L-9;Ingegneria Meccanica;28;28060;12;M;885
2013/2014;5801;Roma La Sapienza;L-18;Scienze Aziendali;58;58091;7;M;885
2012/2013;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;885
2015/2016;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;61;61022;14;F;886
2013/2014;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;M;886
2012/2013;3701;Bologna;L-3;Dams - Discipline delle Arti, della Musica e dello Spettacolo;37;37006;2;F;886
2012/2013;5801;Roma La Sapienza;99999;Giurisprudenza;58;58091;8;F;886
2015/2016;102;Torino Politecnico;L-17;Architettura;1;1272;11;M;887
2015/2016;5401;Perugia;LMG/01;Giurisprudenza;54;54039;8;F;887
2015/2016;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;M;887
2014/2015;5801;Roma La Sapienza;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;887
2010/2011;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;887
2013/2014;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;M;888
2012/2013;5810;Roma Marconi - telematica;L-33;Scienze Economiche;58;58091;7;M;888
2011/2012;4801;Firenze;L-11;Lingue, Letterature e Studi Interculturali;48;48017;4;F;888
2011/2012;8701;Catania;14;Scienze della Comunicazione;87;87015;5;F;888
2015/2016;8301;Messina;LM-41;Medicina e Chirurgia;83;83048;14;M;889
2015/2016;1502;Milano Politecnico;L-8;Ingegneria Gestionale;15;15146;12;M;890
2014/2015;4301;Macerata;L-19;Scienze dell'Educazione e della Formazione;43;43023;1;F;890
2013/2014;6301;Napoli Federico II;L-11;Corso di Laurea in Lingue, Culture e Letterature Moderne Europee;63;63049;4;F;890
2011/2012;5801;Roma La Sapienza;4/S;Architettura U.E.;58;58091;11;F;890
2011/2012;7801;Calabria;L-19;Scienze dell'Educazione;78;78102;1;F;890
2014/2015;7801;Calabria;L-19;Scienze dell'Educazione;78;78102;1;F;891
2013/2014;1501;Milano;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15146;14;F;891
2012/2013;8701;Catania;L-18;Economia Aziendale;87;87015;7;F;891
2013/2014;1505;Milano IULM;L-20;Relazioni Pubbliche e Comunicazione d'Impresa;15;15146;5;F;892
2012/2013;2801;Padova;L-9;Ingegneria dell'Energia;28;28060;12;M;892
2011/2012;7001;Molise;LMG/01;Giurisprudenza;70;70006;8;F;892
2014/2015;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;61;61022;14;F;893
2014/2015;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;893
2012/2013;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63049;8;F;893
2010/2011;5815;Roma UNICUSANO - telematica;17;Economia Finanza e Diritto per la Gestione d'Impresa;58;58091;7;M;893
2015/2016;8701;Catania;L-18;Economia Aziendale;87;87015;7;F;894
2013/2014;7101;Foggia;L-19;Scienze dell'Educazione e della Formazione;71;71024;1;F;894
2014/2015;4801;Firenze;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);48;48017;14;F;895
2013/2014;6301;Napoli Federico II;L-18;Economia Aziendale;63;63049;7;F;895
2011/2012;6303;Napoli L'Orientale;L-12;Mediazione Linguistica e Culturale;63;63049;4;F;895
2013/2014;5807;Roma Tre;L-12;Lingue e Mediazione Linguistico-Culturale;58;58091;4;F;896
2015/2016;6601;L'Aquila;L-14;Operatore Giuridico d'Impresa;66;66049;8;M;897
2015/2016;8701;Catania;L-11;Lingue e Culture Europee Euroamericane ed Orientali;87;87015;4;F;897
2015/2016;8301;Messina;LMG/01;Giurisprudenza;83;83048;8;M;897
2014/2015;1701;Brescia;LM-41;Medicina e Chirurgia;17;17029;14;F;897
2013/2014;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;M;897
2014/2015;1501;Milano;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15146;14;F;898
2012/2013;3701;Bologna;L-19;Educatore Sociale e Culturale;37;37006;1;F;898
2014/2015;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63049;8;F;899
2013/2014;5802;Roma Tor Vergata;LM-41;Medicina e Chirurgia;58;58091;14;F;899
2015/2016;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia;58;58091;14;F;901
2013/2014;3401;Parma;LM-41;Medicina e Chirurgia;34;34027;14;F;901
2011/2012;2301;Verona;LMG/01;Giurisprudenza;23;23091;8;F;901
2010/2011;1501;Milano;14/S;Farmacia;15;15146;14;F;901
2014/2015;5807;Roma Tre;LM-85 bis;Scienze della Formazione Primaria;58;58091;1;F;902
2014/2015;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;M;902
2013/2014;6601;L'Aquila;L-22;Scienze Motorie e Sportive;66;66049;15;M;902
2013/2014;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;902
2010/2011;1504;Milano Cattolica;18-bis;Scienze della Formazione Primaria;17;17029;1;F;902
2013/2014;1509;Milano Bicocca;L-31;Informatica;15;15146;10;M;903
2011/2012;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;F;903
2011/2012;5815;Roma UNICUSANO - telematica;LMG/01;Giurisprudenza;58;58091;8;F;904
2015/2016;5807;Roma Tre;L-8;Ingegneria Informatica;58;58091;12;M;905
2015/2016;7101;Foggia;L-19;Scienze dell'Educazione e della Formazione;71;71024;1;F;906
2013/2014;6501;Salerno;L-31;Informatica;65;65052;10;M;906
2010/2011;6302;Napoli Parthenope;L-18;Economia Aziendale;63;63049;7;F;906
2013/2014;5815;Roma UNICUSANO - telematica;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;907
2010/2011;5801;Roma La Sapienza;L-18;Economia, Finanza e Diritto per la Gestione d'Impresa;58;58091;7;M;907
2015/2016;1701;Brescia;LM-41;Medicina e Chirurgia;17;17029;14;F;908
2012/2013;1509;Milano Bicocca;L-31;Informatica;15;15146;10;M;908
2015/2016;5807;Roma Tre;L-9;Ingegneria Meccanica;58;58091;12;M;909
2010/2011;5801;Roma La Sapienza;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;909
2013/2014;2301;Verona;LMG/01;Giurisprudenza;23;23091;8;F;910
2013/2014;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63049;8;F;910
2011/2012;6501;Salerno;18;Scienze dell'Educazione;65;65052;1;F;910
2014/2015;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;M;911
2013/2014;2801;Padova;L-9;Ingegneria dell'Energia;28;28060;12;M;912
2015/2016;7201;Bari;L-33;Economia e Commercio;72;72006;7;M;913
2014/2015;8701;Catania;L-18;Economia Aziendale;87;87015;7;F;913
2013/2014;7801;Calabria;L-18;Economia Aziendale;78;78102;7;F;913
2014/2015;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;914
2011/2012;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;915
2011/2012;4801;Firenze;L-18;Economia Aziendale;48;48017;7;M;915
2010/2011;4801;Firenze;L-18;Economia Aziendale;48;48017;7;M;915
2013/2014;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;M;916
2013/2014;7201;Bari;L-33;Economia e Commercio;72;72006;7;M;916
2010/2011;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;916
2010/2011;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;916
2015/2016;1501;Milano;L-42;Storia;15;15146;3;M;917
2014/2015;3401;Parma;LMG/01;Giurisprudenza;34;34027;8;F;917
2014/2015;5001;Pisa;LM-41;Medicina e Chirurgia;50;50026;14;F;917
2014/2015;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;63;63049;14;F;917
2013/2014;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;917
2013/2014;3701;Bologna;LM-41;Medicina e Chirurgia;37;37006;14;F;918
2012/2013;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;918
2011/2012;4101;Urbino;L-11;Lingue e Culture Straniere;41;41067;4;F;918
2014/2015;8301;Messina;LM-41;Medicina e Chirurgia;83;83048;14;F;919
2010/2011;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63050;8;M;919
2010/2011;6901;Chieti e Pescara;LM-13;Farmacia;69;69022;14;F;919
2015/2016;102;Torino Politecnico;L-9;Ingegneria Aerospaziale;1;1272;12;M;920
2011/2012;7201;Bari;L-12;Comunicazione Linguistica e Interculturale;72;72006;4;F;920
2010/2011;102;Torino Politecnico;10;Ingegneria meccanica;1;1272;12;M;920
2015/2016;1501;Milano;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);15;15146;14;F;921
2013/2014;4801;Firenze;L-9;Ingegneria Meccanica;48;48017;12;M;921
2014/2015;6301;Napoli Federico II;L-18;Economia Aziendale;63;63049;7;F;922
2014/2015;1701;Brescia;L-18;Economia e Gestione Aziendale;17;17029;7;F;923
2014/2015;5807;Roma Tre;L-9;Ingegneria Meccanica;58;58091;12;M;923
2011/2012;6901;Chieti e Pescara;L-22;Scienze delle Attivita Motorie e Sportive;69;69022;15;M;923
2010/2011;2701;Ca' Foscari Venezia;L-11;Lingue, Culture e Societa dell'Asia Orientale;27;27042;4;F;923
2010/2011;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;923
2014/2015;102;Torino Politecnico;L-9;Ingegneria Energetica;1;1272;12;M;924
2012/2013;5801;Roma La Sapienza;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;924
2015/2016;8701;Catania;L-9;Ingegneria Industriale;87;87015;12;M;925
2010/2011;8201;Palermo;LM-41;Medicina e Chirurgia;82;82053;14;M;925
2015/2016;4301;Macerata;L-19;Scienze dell'Educazione e della Formazione;43;43023;1;F;926
2014/2015;1801;Pavia;LM-41;Medicina e Chirurgia;18;18110;14;F;926
2014/2015;1505;Milano IULM;L-20;Relazioni Pubbliche e Comunicazione d'Impresa;15;15146;5;F;926
2013/2014;6307;Napoli Pegaso - telematica;L-18;Economia Aziendale;63;63049;7;M;927
2011/2012;2101;Bolzano;18-bis;Scienze della Formazione Primaria;21;21011;1;F;927
2015/2016;7801;Calabria;L-18;Economia Aziendale;78;78102;7;M;928
2014/2015;1001;Genova;LM-41;Medicina e Chirurgia;10;10025;14;F;928
2015/2016;6501;Salerno;L-11;Lingue e Culture Straniere;65;65052;4;F;929
2014/2015;5807;Roma Tre;L-12;Lingue e Mediazione Linguistico-Culturale;58;58091;4;F;929
2012/2013;7201;Bari;46/S;Medicina e Chirurgia;72;72006;14;F;929
2015/2016;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;F;930
2013/2014;4801;Firenze;LM-41;Medicina e Chirurgia;48;48017;14;M;930
2010/2011;4801;Firenze;L-24;Scienze e Tecniche Psicologiche;48;48017;6;F;930
2014/2015;101;Torino;LM-85 bis;Scienze della Formazione Primaria;1;1272;1;F;931
2013/2014;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;F;931
2010/2011;1501;Milano;LM-41;Medicina e Chirurgia;15;15146;14;M;931
2014/2015;101;Torino;L-31;Informatica;1;1272;10;M;932
2010/2011;5201;Siena;LMG/01;Giurisprudenza;52;52032;8;F;932
2015/2016;5802;Roma Tor Vergata;LMG/01;Giurisprudenza;58;58091;8;M;933
2012/2013;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;F;933
2015/2016;102;Torino Politecnico;L-9;Ingegneria Energetica;1;1272;12;M;934
2012/2013;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;934
2011/2012;5807;Roma Tre;L-18;Economia e Gestione Aziendale;58;58091;7;M;934
2015/2016;4201;Marche;L-13;Scienze Biologiche;42;42002;9;F;935
2015/2016;6301;Napoli Federico II;LM-13;Corso di Laurea Magistrale in Farmacia;63;63049;14;F;935
2014/2015;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;935
2012/2013;6301;Napoli Federico II;LM-04cu;Corso di Laurea Magistrale in Architettura;63;63049;11;F;935
2014/2015;5815;Roma UNICUSANO - telematica;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;936
2012/2013;5805;Roma Luiss;L-18;Economia e Management;58;58091;7;M;936
2011/2012;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;936
2014/2015;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;M;937
2011/2012;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;937
2010/2011;5001;Pisa;L-11;Lingue e Letterature Straniere;50;50026;4;F;938
2014/2015;2801;Padova;L-9;Ingegneria Meccanica;28;28060;12;M;939
2014/2015;7801;Calabria;L-18;Economia Aziendale;78;78102;7;F;939
2015/2016;5201;Siena;LMG/01;Giurisprudenza;52;52032;8;F;940
2013/2014;102;Torino Politecnico;L-17;Architettura;1;1272;11;M;940
2013/2014;7201;Bari;LM-41;Medicina e Chirurgia;72;72006;14;F;940
2012/2013;2301;Verona;LMG/01;Giurisprudenza;23;23091;8;F;940
2015/2016;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;941
2015/2016;8301;Messina;LM-41;Medicina e Chirurgia;83;83048;14;F;941
2012/2013;7801;Calabria;L-19;Scienze dell'Educazione;78;78102;1;F;942
2015/2016;5801;Roma La Sapienza;L-31;Informatica;58;58091;10;M;943
2014/2015;1502;Milano Politecnico;L-17;Scienze dell'Architettura;15;15146;11;M;943
2010/2011;1502;Milano Politecnico;L-8;Ingegneria Informatica;15;15146;12;M;943
2014/2015;7801;Calabria;L-18;Economia Aziendale;78;78102;7;M;944
2013/2014;1509;Milano Bicocca;L-18;Economia e Amministrazione delle Imprese;15;15146;7;M;944
2013/2014;6301;Napoli Federico II;L-13;Scienze Biologiche;63;63049;9;F;945
2015/2016;1701;Brescia;L-18;Economia e Gestione Aziendale;17;17029;7;F;947
2014/2015;4301;Macerata;LMG/01;Giurisprudenza;43;43023;8;F;948
2014/2015;3701;Bologna;LM-85 bis;Scienze della Formazione Primaria;37;37006;1;F;948
2014/2015;7201;Bari;L-33;Economia e Commercio;72;72006;7;M;948
2013/2014;1509;Milano Bicocca;LM-85 bis;Scienze della Formazione Primaria;15;15146;1;F;948
2013/2014;9001;Sassari;LMG/01;Giurisprudenza;90;90064;8;F;948
2012/2013;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;948
2014/2015;2301;Verona;LMG/01;Giurisprudenza;23;23091;8;F;949
2013/2014;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;949
2012/2013;2801;Padova;L-12;Mediazione Linguistica e Culturale;28;28060;4;F;949
2015/2016;6306;Napoli Vanvitelli;LM-41;Medicina e Chirurgia;63;63049;14;M;950
2015/2016;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;F;950
2014/2015;9201;Cagliari;L-18;Economia e Gestione Aziendale;92;92009;7;F;950
2013/2014;2201;Trento;LMG/01;Giurisprudenza;22;22205;8;M;950
2013/2014;2701;Ca' Foscari Venezia;L-18;Economia Aziendale - Economics And Management;27;27042;7;F;950
2010/2011;7201;Bari;18;Scienze dell'Educazione e della Formazione;72;72006;1;F;950
2014/2015;1601;Bergamo;L-18;Economia Aziendale;16;16024;7;F;951
2011/2012;3701;Bologna;L-10;Lettere;37;37006;3;F;951
2011/2012;6301;Napoli Federico II;14/S;Corso di Laurea Specialistica in Farmacia;63;63049;14;F;951
2011/2012;6301;Napoli Federico II;L-18;Corso di Laurea in Economia Aziendale;63;63049;7;F;951
2013/2014;8701;Catania;L-18;Economia Aziendale;87;87015;7;F;952
2012/2013;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;952
2010/2011;101;Torino;17;Economia Aziendale;1;1272;7;F;952
2010/2011;1509;Milano Bicocca;L-24;Scienze e Tecniche Psicologiche;15;15146;6;F;952
2015/2016;6302;Napoli Parthenope;L-18;Economia Aziendale;63;63049;7;F;953
2014/2015;102;Torino Politecnico;L-17;Architettura;1;1272;11;M;953
2014/2015;5813;Roma UNINETTUNO - telematica;L-8;Ingegneria Informatica;58;58091;12;M;953
2013/2014;5815;Roma UNICUSANO - telematica;L-18;Economia Aziendale e Management,;58;58091;7;M;953
2012/2013;3701;Bologna;46/S;Medicina e Chirurgia;37;37006;14;F;953
2012/2013;7201;Bari;LM-13;Farmacia;72;72006;14;F;953
2014/2015;5801;Roma La Sapienza;LM-13;Farmacia;58;58091;14;F;954
2014/2015;7101;Foggia;L-19;Scienze dell'Educazione e della Formazione;71;71024;1;F;955
2015/2016;5807;Roma Tre;L-12;Lingue e Mediazione Linguistico-Culturale;58;58091;4;F;957
2013/2014;3601;Modena e Reggio Emilia;L-19;Scienze dell'Educazione;35;35033;1;F;957
2011/2012;1502;Milano Politecnico;L-9;Ingegneria Aerospaziale;15;15146;12;M;957
2010/2011;8701;Catania;99999;Giurisprudenza;87;87015;8;F;958
2015/2016;8301;Messina;L-24;Scienze e Tecniche Psicologiche;83;83048;6;F;959
2013/2014;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;959
2011/2012;2701;Ca' Foscari Venezia;L-11;Lingue e Civilta Moderne e Contemporanee;27;27042;4;F;959
2014/2015;1502;Milano Politecnico;LM-4;Architettura;15;15146;11;M;960
2013/2014;7801;Calabria;L-19;Scienze dell'Educazione;78;78102;1;F;962
2010/2011;1504;Milano Cattolica;3;Scienze Linguistiche;15;15146;4;F;962
2014/2015;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;F;963
2013/2014;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;F;963
2011/2012;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;963
2010/2011;6601;L'Aquila;18-bis;Scienze della Formazione Primaria;66;66049;1;F;963
2015/2016;4301;Macerata;LMG/01;Giurisprudenza;43;43023;8;F;964
2014/2015;101;Torino;L-15;Lingue e Culture per il Turismo;1;1272;7;F;964
2012/2013;102;Torino Politecnico;L-17;Architettura;1;1272;11;F;965
2015/2016;6301;Napoli Federico II;L-18;Economia Aziendale;63;63049;7;F;967
2014/2015;4801;Firenze;LM-04cu;Architettura;48;48017;11;F;967
2014/2015;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;967
2011/2012;5801;Roma La Sapienza;L-18;Economia, Finanza e Diritto per la Gestione d'Impresa;58;58091;7;M;967
2015/2016;1801;Pavia;LMG/01;Giurisprudenza;18;18110;8;F;968
2015/2016;8201;Palermo;L-24;Scienze e Tecniche Psicologiche;82;82053;6;F;968
2011/2012;4801;Firenze;LM-41;Medicina e Chirurgia;48;48017;14;F;968
2015/2016;2301;Verona;LMG/01;Giurisprudenza;23;23091;8;F;969
2014/2015;6306;Napoli Vanvitelli;L-24;Scienze e Tecniche Psicologiche;61;61022;6;F;969
2010/2011;7801;Calabria;17;Economia Aziendale;78;78102;7;F;969
2015/2016;6301;Napoli Federico II;LMG/01;Giurisprudenza;63;63049;8;F;970
2013/2014;5810;Roma Marconi - telematica;L-33;Scienze Economiche;58;58091;7;M;970
2012/2013;7202;Bari Politecnico;L-9;Ingegneria Meccanica;72;72006;12;M;971
2011/2012;5801;Roma La Sapienza;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;971
2015/2016;1801;Pavia;LM-41;Medicina e Chirurgia;18;18110;14;F;973
2012/2013;4801;Firenze;L-18;Economia Aziendale;48;48017;7;M;973
2010/2011;8701;Catania;11;Lingue e Culture Europee;87;87015;4;F;973
2014/2015;8301;Messina;LMG/01;Giurisprudenza;83;83048;8;M;975
2013/2014;4801;Firenze;L-18;Economia Aziendale;48;48017;7;F;975
