AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2024/2025;102;Torino Politecnico;L-9;Ingegneria della Produzione Industriale;1;1272;12;M;184
2024/2025;101;Torino;LM-78;Filosofia;1;1272;3;M;184
2024/2025;1503;Milano Bocconi;L-33;Economia e Finanza Internazionale;15;15146;7;M;184
2024/2025;1501;Milano;L-12;Mediazione Linguistica e Culturale Applicata all'Ambito Economico, Giuridico e Sociale;15;15146;4;M;184
2024/2025;1509;Milano Bicocca;LM-Data;Data Science;15;15146;10;M;184
2024/2025;2801;Padova;LM-52;Relazioni Internazionali e Diplomazia;28;28060;5;F;184
2024/2025;5801;Roma La Sapienza;L-10;Lettere Classiche;58;58091;3;M;184
2024/2025;8201;Palermo;LM-51;Psicologia del Ciclo di Vita;82;82053;6;F;184
2024/2025;6901;Chieti e Pescara;LM-46;Odontoiatria e Protesi Dentaria;69;69022;14;F;184
2024/2025;6601;L'Aquila;LM-44;Ingegneria Matematica;66;66049;12;M;184
2023/2024;8701;Catania;L-5;Filosofia;87;87015;3;M;184
2023/2024;8301;Messina;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);83;83048;14;M;184
2023/2024;1509;Milano Bicocca;L-32;Scienze e Tecnologie per l'Ambiente;15;15146;9;M;184
2023/2024;3701;Bologna;L-7;Ingegneria per l'Ambiente e il Territorio;37;37006;11;M;184
2023/2024;4301;Macerata;L-18;Economia: Banche, Aziende e Mercati;43;43023;7;F;184
2023/2024;5001;Pisa;L-1;Scienze dei Beni Culturali;50;50026;2;M;184
2023/2024;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);54;54018;14;F;184
2023/2024;5802;Roma Tor Vergata;L-15;Scienze del Turismo;58;58091;7;F;184
2023/2024;6303;Napoli L'Orientale;L-11;Lingue e Culture Orientali e Africane;63;63049;4;M;184
2023/2024;101;Torino;LM-78;Filosofia;1;1272;3;M;184
2022/2023;4801;Firenze;L-5;Filosofia;48;48017;3;F;184
2022/2023;3701;Bologna;LM-81;International Cooperation On Human Rights And Intercultural Heritage;39;39014;5;F;184
2022/2023;5803;Roma LUMSA;L-36;Scienze Politiche e Internazionali;58;58091;5;F;184
2022/2023;101;Torino;LM-14;Letteratura, Filologia e Linguistica Italiana;1;1272;3;F;184
2022/2023;3201;Trieste;L-36;Scienze Internazionali e Diplomatiche;31;31007;5;F;184
2022/2023;1504;Milano Cattolica;LM-76;Economia e Gestione dei Beni Culturali e dello Spettacolo;15;15146;7;F;184
2021/2022;7101;Foggia;L-11;LINGUE E CULTURE STRANIERE;71;71024;4;F;184
2021/2022;2801;Padova;L-1;Storia e Tutela dei Beni Artistici e Musicali;28;28060;2;F;184
2021/2022;1501;Milano;LM-42;Medicina Veterinaria;98;98031;13;F;184
2021/2022;5803;Roma LUMSA;L-24;Scienze e Tecniche Psicologiche;58;58091;6;M;184
2021/2022;5801;Roma La Sapienza;LM-39;Linguistica;58;58091;4;F;184
2021/2022;4101;Urbino;LM-13;Farmacia;41;41067;14;M;184
2021/2022;4801;Firenze;L-14;Scienze dei Servizi Giuridici;48;48017;8;M;184
2021/2022;5401;Perugia;LM-85;Consulenza Pedagogica e Coordinamento di Interventi Formativi;54;54039;1;F;184
2021/2022;5601;Tuscia;L-9;Ingegneria Industriale;56;56059;12;M;184
2021/2022;5201;Siena;L-33;Scienze Economiche e Bancarie;52;52032;7;F;184
2020/2021;7201;Bari;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);75;75035;14;F;184
2020/2021;8701;Catania;L-24;Scienze e Tecniche Psicologiche;87;87015;6;M;184
2020/2021;5803;Roma LUMSA;L-24;Scienze e Tecniche Psicologiche;58;58091;6;M;184
2020/2021;5801;Roma La Sapienza;L-1;Scienze Archeologiche;58;58091;2;M;184
2020/2021;4801;Firenze;L-32;Scienze Naturali;48;48017;9;F;184
2020/2021;1505;Milano IULM;LM-94;Traduzione Specialistica e Interpretariato di Conferenza;15;15146;4;F;184
2020/2021;1502;Milano Politecnico;LM-32;Computer Science And Engineering - Ingegneria Informatica;15;15146;12;F;184
2020/2021;1501;Milano;LM-9;Biotecnologie del Farmaco;15;15146;9;F;184
2020/2021;2301;Verona;L-18;Economia Aziendale;24;24116;7;F;184
2020/2021;2801;Padova;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);28;28060;14;F;184
2019/2020;6302;Napoli Parthenope;LM-77;Marketing e Management Internazionale;63;63049;7;F;184
2019/2020;6306;Napoli Vanvitelli;L-4;Design e Comunicazione;61;61005;2;M;184
2019/2020;7202;Bari Politecnico;L-9;Ingegneria dei Sistemi Aerospaziali;73;73027;12;M;184
2019/2020;9201;Cagliari;L-12;Lingue e Culture per la Mediazione Linguistica;92;92009;4;M;184
2019/2020;8201;Palermo;L-16;Scienze dell'Amministrazione, dell'Organizzazione e Consulenza del Lavoro;82;82053;5;M;184
2019/2020;7801;Calabria;L-20;Comunicazione e Dams;78;78102;5;F;184
2019/2020;1202;Insubria;L-27;Chimica e Chimica Industriale;13;13075;9;M;184
2019/2020;3001;Udine;L-31;Scienze e Tecnologie Multimediali;93;93033;10;M;184
2019/2020;5802;Roma Tor Vergata;L-33;Economia e Finanza;58;58091;7;F;184
2019/2020;5807;Roma Tre;LM-32;Ingegneria Informatica;58;58091;12;M;184
2019/2020;5801;Roma La Sapienza;L-16;Scienze dell'Amministrazione e dell'Organizzazione;58;58091;5;M;184
2019/2020;5801;Roma La Sapienza;L-34;Scienze Geologiche;58;58091;9;M;184
2019/2020;4801;Firenze;LM-67;Scienze e Tecniche dello Sport e delle Attività Motorie Preventive e Adattate;48;48017;14;M;184
2024/2025;101;Torino;LM-9;Biotecnologie Mediche;1;1272;9;F;185
2024/2025;102;Torino Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;1;1272;11;F;185
2024/2025;1501;Milano;LM-84;Scienze Storiche;15;15146;3;F;185
2024/2025;6501;Salerno;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);65;65116;14;F;185
2024/2025;7201;Bari;LM-94;Traduzione Specialistica;72;72006;4;F;185
2024/2025;8301;Messina;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);89;89021;14;F;185
2024/2025;5001;Pisa;L-38;Tecniche di allevamento Animale ed Educazione Cinofila;50;50026;13;F;185
2024/2025;5801;Roma La Sapienza;LM-90;European Studies;58;58091;5;M;185
2024/2025;6303;Napoli L'Orientale;L-11;Lingue e Culture Orientali e Africane;63;63049;4;M;185
2023/2024;8301;Messina;L-2;Biotecnologie;83;83048;9;F;185
2023/2024;6601;L'Aquila;L-24;Scienze e Tecniche Psicologiche;66;66049;6;F;185
2023/2024;6501;Salerno;L-27;Chimica;65;65052;9;F;185
2023/2024;7101;Foggia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);110;110002;14;F;185
2023/2024;6301;Napoli Federico II;L-17;Scienze dell'Architettura;63;63049;11;M;185
2023/2024;5801;Roma La Sapienza;L-10;Letteratura Musica Spettacolo;58;58091;3;M;185
2023/2024;4801;Firenze;L-13;Scienze Biologiche;48;48017;9;M;185
2023/2024;4801;Firenze;L-17;Scienze dell'Architettura;48;48017;11;M;185
2023/2024;4801;Firenze;L-5;Filosofia;48;48017;3;M;185
2023/2024;4201;Marche;LM-77;Management Pubblico e dei Sistemi Socio-Sanitari;44;44066;7;F;185
2023/2024;3701;Bologna;L-27;Chimica Industriale;37;37006;9;M;185
2023/2024;3401;Parma;L-32;Scienze della Natura e dell'Ambiente;34;34027;9;F;185
2023/2024;3001;Udine;L-15;Scienze e Tecniche del Turismo Culturale;30;30129;7;F;185
2023/2024;1509;Milano Bicocca;L-41;Statistica e Gestione delle Informazioni;15;15146;9;F;185
2023/2024;1504;Milano Cattolica;LM-85 bis;Scienze della Formazione Primaria;33;33032;1;F;185
2023/2024;101;Torino;LM/DS;Scienze Strategiche e Militari;1;1272;5;M;185
2023/2024;101;Torino;L-1;Beni Culturali;1;1272;2;M;185
2023/2024;102;Torino Politecnico;L-9;Ingegneria Chimica e Alimentare;1;1272;12;F;185
2022/2023;1501;Milano;LM-14;Lettere Moderne;15;15146;3;M;185
2022/2023;3701;Bologna;LM-52;INTERNATIONAL RELATIONS;37;37006;5;F;185
2022/2023;2801;Padova;L-13;Biologia Molecolare;28;28060;9;F;185
2021/2022;101;Torino;L-25;Scienze e Tecnologie Agrarie;1;1120;13;F;185
2021/2022;5001;Pisa;L-38;Tecniche di allevamento Animale ed Educazione Cinofila;50;50026;13;F;185
2021/2022;4801;Firenze;LM-9;Biotecnologie Mediche e Farmaceutiche;48;48017;9;F;185
2021/2022;4301;Macerata;L-36;Scienze Politiche e Relazioni Internazionali;43;43023;5;M;185
2021/2022;5811;Roma UNITELMA - telematica;LM-77;Economia, Management e Innovazione;58;58091;7;F;185
2021/2022;3201;Trieste;L-9;Ingegneria Navale;32;32006;12;M;185
2020/2021;7801;Calabria;L-20;Comunicazione e Dams;78;78102;5;F;185
2020/2021;5001;Pisa;LM-14;Italianistica;50;50026;3;F;185
2020/2021;4301;Macerata;L-5;Filosofia;43;43023;3;M;185
2020/2021;4101;Urbino;LM-67;Scienze Motorie per la Prevenzione e la Salute;41;41067;14;M;185
2020/2021;3701;Bologna;LM-23;Ingegneria civile;37;37006;11;M;185
2020/2021;3701;Bologna;L-22;Scienze delle Attività Motorie e Sportive;99;99014;15;M;185
2020/2021;5601;Tuscia;L-26;Tecnologie Alimentari ed Enologiche;56;56059;13;M;185
2020/2021;5802;Roma Tor Vergata;L-10;Lettere;58;58091;3;F;185
2020/2021;5803;Roma LUMSA;LMG/01;Giurisprudenza;58;58091;8;M;185
2020/2021;2201;Trento;LM-51;Psicologia;22;22161;6;F;185
2020/2021;1502;Milano Politecnico;L-9;Ingegneria Matematica;15;15146;12;F;185
2020/2021;1502;Milano Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio - Environmental and Land Planning Engineering;15;15146;11;M;185
2019/2020;9001;Sassari;LM-77;Economia Aziendale;90;90064;7;F;185
2019/2020;7201;Bari;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);75;75035;14;F;185
2019/2020;6301;Napoli Federico II;LM-22;Ingegneria Chimica;63;63049;12;M;185
2019/2020;3801;Ferrara;L-11;Lingue e Letterature Moderne;38;38008;4;M;185
2019/2020;5801;Roma La Sapienza;L-1;Scienze Archeologiche;58;58091;2;M;185
2019/2020;6001;Cassino;LMG/01;Giurisprudenza;60;60019;8;M;185
2019/2020;2201;Trento;L-33;Economia e Management;22;22205;7;F;185
2019/2020;1301;Novedrate e-Campus - telematica;LM-56;Scienze dell'Economia;13;13163;7;F;185
2019/2020;1501;Milano;L-25;Produzione e Protezione delle Piante e dei Sistemi del Verde;15;15146;13;M;185
2019/2020;1501;Milano;L-33;Economia e Management;15;15146;7;M;185
2019/2020;1504;Milano Cattolica;LM-77;Economia e Legislazione d'Impresa;15;15146;7;M;185
2019/2020;101;Torino;LM-59;Comunicazione, Ict e Media;1;1272;5;F;185
2024/2025;101;Torino;L-1;Beni Culturali;1;1272;2;M;186
2024/2025;1202;Insubria;L-15;Scienze del Turismo;13;13075;7;F;186
2024/2025;1801;Pavia;L-13;Scienze Biologiche;18;18110;9;M;186
2024/2025;2801;Padova;LM-77;Accounting, Finance And Business Consulting;28;28060;7;M;186
2024/2025;2801;Padova;L-13;Biology Of Human And Environmental Health;28;28060;9;F;186
2024/2025;6301;Napoli Federico II;L-17;Scienze dell'Architettura;63;63049;11;M;186
2024/2025;6301;Napoli Federico II;L/DS;Gestione dei Sistemi Aerospaziali per la Difesa;63;63060;5;M;186
2024/2025;5801;Roma La Sapienza;LM-14;Filologia Moderna;58;58091;3;M;186
2024/2025;5810;Roma Marconi - telematica;LM-23;Ingegneria Civile;58;58091;11;M;186
2024/2025;5201;Siena;L-8;Ingegneria Informatica e dell'Informazione;52;52032;12;M;186
2024/2025;7601;Basilicata;L-10;Studi Umanistici;76;76063;3;F;186
2024/2025;7201;Bari;L-26;Scienze e Tecnologie Alimentari;72;72006;13;F;186
2023/2024;8001;Reggio Calabria;L-8;Ingegneria Informatica, Elettronica e delle Telecomunicazioni;80;80063;12;M;186
2023/2024;7801;Calabria;L-29;Scienza della Nutrizione;78;78102;9;M;186
2023/2024;1502;Milano Politecnico;L-21;Urbanistica: Città Ambiente Paesaggio;15;15146;11;M;186
2023/2024;2201;Trento;L-24;Scienze e Tecniche di Psicologia Cognitiva;22;22161;6;M;186
2023/2024;2201;Trento;L-14;Studi Giuridici Comparati, Europei e Internazionali;22;22205;8;F;186
2023/2024;2301;Verona;L-31;Bioinformatica;23;23091;10;M;186
2023/2024;4101;Urbino;L-10;Scienze Umanistiche. Discipline Letterarie, Artistiche e Filosofiche.;41;41067;3;M;186
2023/2024;5801;Roma La Sapienza;L-32;Scienze Ambientali;58;58091;9;M;186
2023/2024;5401;Perugia;L-25;Scienze Agrarie e Ambientali;54;54039;13;M;186
2023/2024;5001;Pisa;L-9;Ingegneria Chimica;50;50026;12;M;186
2023/2024;5802;Roma Tor Vergata;L-2;Biotecnologie;58;58091;9;F;186
2023/2024;1001;Genova;L-8;Ingegneria Biomedica;10;10025;12;M;186
2022/2023;7501;Salento;L-2;Biotecnologie;75;75035;9;F;186
2022/2023;7601;Basilicata;L-2;Biotecnologie;76;76063;9;F;186
2022/2023;5803;Roma LUMSA;L-18;Economia e Gestione Aziendale;58;58091;7;F;186
2022/2023;6303;Napoli L'Orientale;LM-37;Letterature e Culture Comparate;63;63049;4;F;186
2022/2023;4201;Marche;LM-6;Biologia Marina;42;42002;9;F;186
2022/2023;5201;Siena;L-8;Ingegneria Informatica e dell'Informazione;52;52032;12;M;186
2022/2023;5401;Perugia;L-20;Scienze della Comunicazione;54;54039;5;M;186
2022/2023;5601;Tuscia;L-10;Scienze Umanistiche;56;56059;3;F;186
2022/2023;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);21;21008;14;F;186
2022/2023;2801;Padova;LM-77;Business Administration;28;28060;7;M;186
2022/2023;1502;Milano Politecnico;L-7;Ingegneria Civile;15;15146;11;F;186
2022/2023;1504;Milano Cattolica;LMG/01;Giurisprudenza;33;33032;8;F;186
2022/2023;2201;Trento;L-24;Scienze e Tecniche di Psicologia Cognitiva;22;22161;6;M;186
2022/2023;101;Torino;L-29;Tecniche Erboristiche;4;4215;9;F;186
2021/2022;8701;Catania;L-7;Ingegneria Civile, Ambientale e Gestionale;87;87015;11;M;186
2021/2022;6901;Chieti e Pescara;L-33;Economia e Informatica per l'Impresa;68;68028;7;M;186
2021/2022;6303;Napoli L'Orientale;LM-94;Traduzione Specialistica;63;63049;4;F;186
2021/2022;7501;Salento;L-9;Ingegneria Biomedica;75;75035;12;F;186
2021/2022;3401;Parma;L-26;Scienze e Tecnologie Alimentari;34;34027;13;F;186
2021/2022;1801;Pavia;L-32;Scienze e Tecnologie per la Natura;18;18110;9;F;186
2021/2022;1509;Milano Bicocca;LM-51;Psicologia Sociale, Economica e delle Decisioni;15;15146;6;F;186
2021/2022;1601;Bergamo;LM-31;Ingegneria Gestionale;16;16091;12;M;186
2021/2022;5810;Roma Marconi - telematica;L-7;Ingegneria Civile;58;58091;11;M;186
2021/2022;6301;Napoli Federico II;LM-4cu;Corso di Laurea Magistrale in Ingegneria Edile-Architettura;63;63049;11;F;186
2021/2022;4801;Firenze;L-27;Chimica;48;48017;9;F;186
2021/2022;3701;Bologna;LM-4cu;Ingegneria Edile-Architettura;37;37006;11;F;186
2020/2021;5802;Roma Tor Vergata;LM-13;Pharmacy;58;58091;14;F;186
2020/2021;5811;Roma UNITELMA - telematica;LM-77;Economia, Management e Innovazione;58;58091;7;F;186
2020/2021;6001;Cassino;L-10;Lettere;60;60019;3;F;186
2020/2021;5801;Roma La Sapienza;LM-87;Progettazione gestione e valutazione dei servizi sociali;58;58091;14;F;186
2020/2021;5801;Roma La Sapienza;L-2;Biotecnologie;58;58091;9;F;186
2020/2021;4301;Macerata;L-36;Scienze Politiche e Relazioni Internazionali;43;43023;5;M;186
2020/2021;6306;Napoli Vanvitelli;L-4;Design e Comunicazione;61;61005;2;M;186
2020/2021;8701;Catania;LM-38;Lingue per la cooperazione internazionale;87;87015;4;F;186
2020/2021;8301;Messina;L-24;Scienze e tecniche psicologiche;89;89013;6;F;186
2020/2021;1503;Milano Bocconi;L-33;Economic And Social Sciences;15;15146;7;M;186
2020/2021;1504;Milano Cattolica;LM-88;Gestione del Lavoro e Comunicazione per le Organizzazioni;15;15146;5;F;186
2020/2021;1508;Milano San Raffaele;L-24;Scienze e Tecniche Psicologiche;15;15146;6;F;186
2020/2021;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);24;24116;14;F;186
2020/2021;2301;Verona;LM-9;Molecular And Medical Biotechnology;23;23091;9;F;186
2020/2021;3401;Parma;L-26;Scienze e Tecnologie Alimentari;34;34027;13;M;186
2019/2020;6501;Salerno;L-8;Ingegneria Informatica;65;65052;12;F;186
2019/2020;7501;Salento;L-13;Scienze Biologiche;75;75035;9;M;186
2019/2020;9201;Cagliari;L-17;Scienze dell'Architettura;92;92009;11;M;186
2019/2020;8601;Enna KORE;LMG/01;Giurisprudenza;86;86009;8;M;186
2019/2020;101;Torino;LM-51;Psicologia del Lavoro e del Benessere nelle Organizzazioni;1;1272;6;F;186
2019/2020;1501;Milano;LM-89;Storia e Critica dell'Arte;15;15146;2;F;186
2019/2020;1601;Bergamo;L-14;Diritto per l'Impresa Nazionale e Internazionale;16;16024;8;F;186
2019/2020;5807;Roma Tre;LM-4;Architettura - Progettazione Architettonica;58;58091;11;F;186
2019/2020;5811;Roma UNITELMA - telematica;LMG/01;Giurisprudenza;58;58091;8;M;186
2019/2020;5801;Roma La Sapienza;99999;Giurisprudenza;58;58091;8;M;186
2019/2020;5201;Siena;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);52;52032;14;M;186
2019/2020;5001;Pisa;L-27;Chimica;50;50026;9;F;186
2019/2020;4801;Firenze;L-5;Filosofia;48;48017;3;F;186
2024/2025;1001;Genova;L-4;Design del Prodotto e della Comunicazione;10;10025;2;F;187
2024/2025;1001;Genova;L-32;Scienze Ambientali e Naturali;10;10025;9;M;187
2024/2025;3401;Parma;L-7;Ingegneria Civile e Ambientale;34;34027;11;M;187
2024/2025;3701;Bologna;LM-32;Ingegneria e Scienze Informatiche;40;40007;12;M;187
2024/2025;7201;Bari;LM-13;Farmacia;72;72006;14;M;187
2024/2025;7901;Catanzaro;L-2;Biotecnologie;79;79023;9;F;187
2024/2025;7801;Calabria;LM-77;Economia Aziendale e Management;78;78102;7;F;187
2024/2025;8701;Catania;LM-13;Farmacia;87;87015;14;M;187
2024/2025;5001;Pisa;L-1;Scienze dei Beni Culturali;50;50026;2;M;187
2024/2025;5001;Pisa;L-10;Informatica Umanistica;50;50026;3;F;187
2024/2025;4801;Firenze;L-1;Storia e Tutela dei Beni Archeologici, Artistici, Archivistici e Librari;48;48017;2;M;187
2024/2025;4801;Firenze;L-17;Scienze dell'Architettura;48;48017;11;M;187
2024/2025;4301;Macerata;L-14;Scienze per i Servizi Giuridici;43;43023;8;F;187
2024/2025;5809;Roma UNINT;L-12;Lingue per l'Interpretariato e la Traduzione;58;58091;4;F;187
2024/2025;5801;Roma La Sapienza;LM-3;Architettura del Paesaggio;58;58091;11;F;187
2024/2025;6301;Napoli Federico II;LM-22;Ingegneria Chimica;63;63049;12;F;187
2023/2024;7901;Catanzaro;LM-51;Psicologia Cognitiva e Neuroscienze;79;79023;6;F;187
2023/2024;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;L-19;Scienze dell'educazione e della formazione;69;69094;1;F;187
2023/2024;6901;Chieti e Pescara;L-4;Design;68;68028;2;F;187
2023/2024;6306;Napoli Vanvitelli;L-2;Biotecnologie;61;61022;9;F;187
2023/2024;6302;Napoli Parthenope;L-8;Ingegneria Informatica, Biomedica e delle Telecomunicazioni;63;63049;12;M;187
2023/2024;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);55;55032;14;F;187
2023/2024;4101;Urbino;L-29;Scienza della Nutrizione;41;41067;9;M;187
2023/2024;3801;Ferrara;L-27;Chimica;38;38008;9;M;187
2023/2024;4801;Firenze;L-3;Discipline delle Arti, della Musica e dello Spettacolo;48;48017;2;M;187
2023/2024;2201;Trento;L-7;Ingegneria per l'Ambiente e il Territorio;22;22205;11;M;187
2023/2024;1508;Milano San Raffaele;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);15;15146;14;F;187
2023/2024;1504;Milano Cattolica;LM-76;Economia e Gestione dei Beni Culturali e dello Spettacolo;15;15146;7;F;187
2023/2024;1501;Milano;LM-14;Lettere Moderne;15;15146;3;M;187
2023/2024;1501;Milano;L-26;Scienze e Tecnologie Alimentari;15;15146;13;M;187
2023/2024;2801;Padova;LM-17;Physics;28;28060;9;M;187
2023/2024;3701;Bologna;LM-52;Scienze Internazionali e Diplomatiche;40;40012;5;F;187
2023/2024;102;Torino Politecnico;LM-30;Ingegneria Energetica e Nucleare;1;1272;12;F;187
2023/2024;201;Piemonte Orientale;LM-9;Medical Biotechnology;3;3106;9;F;187
2022/2023;9001;Sassari;LM-42;Medicina Veterinaria;90;90064;13;F;187
2022/2023;5201;Siena;L-39;Scienze del Servizio Sociale;52;52032;14;F;187
2022/2023;6303;Napoli L'Orientale;LM-94;Traduzione Specialistica;63;63049;4;F;187
2022/2023;1001;Genova;L-17;Scienze dell'Architettura;10;10025;11;M;187
2022/2023;3001;Udine;L-25;Scienze Agrarie;30;30129;13;M;187
2022/2023;2801;Padova;L-41;Statistica per le Tecnologie e le Scienze;28;28060;9;M;187
2022/2023;2301;Verona;LM-77;Management e Strategia d'Impresa;24;24116;7;M;187
2022/2023;2301;Verona;L-8;Ingegneria dei Sistemi Medicali per la Persona;23;23091;12;F;187
2022/2023;2301;Verona;LM-16;Banca e Finanza;23;23091;7;M;187
2022/2023;3701;Bologna;LM-19;Informazione, Culture e Organizzazione dei Media;37;37006;5;F;187
2021/2022;8001;Reggio Calabria;L-19;Scienze dell'educazione e della formazione;80;80063;1;F;187
2021/2022;7001;Molise;L-18;Economia Aziendale;70;70006;7;M;187
2021/2022;6901;Chieti e Pescara;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);68;68028;14;F;187
2021/2022;6601;L'Aquila;L-12;Mediazione Linguistica e Culturale;66;66049;4;F;187
2021/2022;9001;Sassari;L-8;Ingegneria Informatica;90;90064;12;M;187
2021/2022;101;Torino;LM-41;Medicine And Surgery;1;1171;14;M;187
2021/2022;3701;Bologna;LM-19;Informazione, Culture e Organizzazione dei Media;37;37006;5;F;187
2021/2022;4801;Firenze;L-7;Ingegneria Civile, Edile e Ambientale;48;48017;11;F;187
2021/2022;5401;Perugia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);54;54018;14;F;187
2021/2022;5807;Roma Tre;L-8;Ingegneria Informatica;58;58091;12;F;187
2021/2022;5801;Roma La Sapienza;L-2;Biotecnologie;58;58091;9;F;187
2021/2022;1503;Milano Bocconi;LM-77;Amministrazione, Finanza Aziendale e Controllo - Accounting, Financial Management And Control;15;15146;7;F;187
2021/2022;1501;Milano;LM-14;Lettere Moderne;15;15146;3;M;187
2021/2022;102;Torino Politecnico;LM-44;Ingegneria Matematica;1;1272;12;M;187
2021/2022;2201;Trento;L-30;Fisica;22;22205;9;M;187
2021/2022;2801;Padova;LM-29;Ingegneria Elettronica;28;28060;12;M;187
2021/2022;3001;Udine;L-9;Ingegneria Gestionale;30;30129;12;M;187
2020/2021;7203;Casamassima – LUM G. Degennaro;LMG/01;GIURISPRUDENZA;72;72015;8;F;187
2020/2021;7001;Molise;L-18;Economia aziendale;70;70006;7;F;187
2020/2021;5801;Roma La Sapienza;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);59;59032;14;F;187
2020/2021;5812;Roma Europea;LM-51;Psicologia;58;58091;6;F;187
2020/2021;101;Torino;L-26;Viticoltura ed Enologia;1;1120;13;M;187
2020/2021;2301;Verona;L-14;Scienze dei Servizi Giuridici;23;23091;8;M;187
2020/2021;2301;Verona;L-2;Biotecnologie;23;23091;9;F;187
2020/2021;2801;Padova;L/SNT1;Infermieristica (abilitante alla professione sanitaria di Infermiere);28;28055;14;F;187
2020/2021;101;Torino;LM-77;AMMINISTRAZIONE E CONTROLLO AZIENDALE;1;1272;7;M;187
2019/2020;8701;Catania;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);87;87015;14;M;187
2019/2020;6701;Teramo;L-18;Economia;67;67041;7;M;187
2019/2020;4801;Firenze;L-10;Lettere;48;48017;3;M;187
2019/2020;5001;Pisa;LM-21;Ingegneria Biomedica;50;50026;12;F;187
2019/2020;3601;Modena e Reggio Emilia;LM-77;Management e Comunicazione d'Impresa;35;35033;7;M;187
2019/2020;5801;Roma La Sapienza;LM-46;Odontoiatria e Protesi Dentaria;58;58091;14;M;187
2019/2020;1509;Milano Bicocca;LM-77;Marketing e Mercati Globali;15;15146;7;F;187
2019/2020;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);23;23044;14;F;187
2019/2020;3001;Udine;L-1;Beni Culturali;30;30129;2;F;187
2019/2020;1501;Milano;LM-84;Scienze Storiche;15;15146;3;F;187
2019/2020;1501;Milano;L-16;Scienze del Lavoro dell’Amministrazione e del Management;15;15146;5;F;187
2019/2020;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);1;1125;14;F;187
2019/2020;201;Piemonte Orientale;L-39;Servizio Sociale;5;5005;14;F;187
2024/2025;3701;Bologna;L-4;Design del Prodotto Industriale;37;37006;2;M;188
2024/2025;3701;Bologna;L-36;International Studies;40;40012;5;F;188
2024/2025;2801;Padova;L-24;Scienze Psicologiche Sociali e del Lavoro;28;28060;6;M;188
2024/2025;2701;Ca' Foscari Venezia;L-5;Philosophy, International And Economic Studies;27;27042;3;M;188
2024/2025;2801;Padova;LM-51;Psicologia Sociale, del Lavoro e della Comunicazione;28;28060;6;F;188
2024/2025;3001;Udine;L-15;Scienze e Tecniche del Turismo Culturale;30;30129;7;F;188
2024/2025;3201;Trieste;L-36;Scienze Internazionali e Diplomatiche;31;31007;5;F;188
2024/2025;3201;Trieste;LM-13;Chimica e Tecnologia Farmaceutiche;32;32006;14;F;188
2024/2025;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);21;21008;14;F;188
2024/2025;1504;Milano Cattolica;L-22;Scienze motorie e dello sport;15;15146;15;F;188
2024/2025;5801;Roma La Sapienza;LM-41;Medicine And Surgery;58;58091;14;F;188
2024/2025;5807;Roma Tre;L-40;Servizio Sociale e Sociologia;58;58091;5;F;188
2024/2025;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);94;94038;14;F;188
2024/2025;7801;Calabria;L-8;Ingegneria Informatica;78;78102;12;F;188
2024/2025;6501;Salerno;L-7;Ingegneria Civile;65;65052;11;M;188
2024/2025;6501;Salerno;LM-85;Scienze Pedagogiche;65;65052;1;F;188
2024/2025;6701;Teramo;L-20;Scienze della Comunicazione;67;67041;5;M;188
2023/2024;7901;Catanzaro;L-8;Ingegneria Informatica e Biomedica;79;79023;12;M;188
2023/2024;8201;Palermo;L-9;Ingegneria Chimica e Biochimica;82;82053;12;F;188
2023/2024;8201;Palermo;LM-32;Ingegneria Informatica;82;82053;12;M;188
