AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2016/2017;2301;Verona;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);23;23091;14;F;593
2016/2017;3701;Bologna;L-9;Ingegneria Gestionale;37;37006;12;M;593
2016/2017;7001;Molise;LMG/01;Giurisprudenza;70;70006;8;F;593
2017/2018;1601;Bergamo;L-9;Ingegneria Meccanica;16;16091;12;M;594
2017/2018;2801;Padova;LMG/01;Giurisprudenza;28;28060;8;M;594
2017/2018;7801;Calabria;L-9;Ingegneria Meccanica;78;78102;12;M;594
2016/2017;6301;Napoli Federico II;L-24;Corso di Laurea in Scienze e Tecniche Psicologiche;63;63049;6;F;594
2017/2018;101;Torino;L-20;Scienze della Comunicazione;1;1272;5;M;595
2016/2017;5001;Pisa;L-33;Economia e Commercio;50;50026;7;M;595
2016/2017;5801;Roma La Sapienza;L-27;Chimica;58;58091;9;F;595
2018/2019;3701;Bologna;L-24;Scienze e Tecniche Psicologiche;40;40007;6;F;596
2017/2018;5401;Perugia;L-18;Economia Aziendale;54;54039;7;F;596
2017/2018;7201;Bari;LM-85 bis;Scienze della Formazione Primaria;72;72006;1;F;596
2016/2017;8601;Enna KORE;L-24;Scienze e Tecniche Psicologiche;86;86009;6;F;596
2018/2019;6306;Napoli Vanvitelli;L-8;Ingegneria Elettronica e Informatica;61;61005;12;M;597
2017/2018;5001;Pisa;L-13;Scienze Biologiche;50;50026;9;F;597
2017/2018;5801;Roma La Sapienza;L-11;Lingue e Civilta Orientali;58;58091;4;F;597
2018/2019;5401;Perugia;L-22;Scienze Motorie e Sportive;54;54039;15;M;598
2018/2019;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia 'B';58;58091;14;F;598
2018/2019;5807;Roma Tre;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;F;598
2018/2019;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;598
2017/2018;1509;Milano Bicocca;L-20;Comunicazione Interculturale;15;15146;5;F;598
2016/2017;5801;Roma La Sapienza;LM-59;Organizzazione e Marketing per la Comunicazione d'Impresa;58;58091;5;F;598
2018/2019;5807;Roma Tre;L-3;Dams (Discipline delle Arti, della Musica e dello Spettacolo);58;58091;2;M;599
2018/2019;6301;Napoli Federico II;LM-77;Economia Aziendale;63;63049;7;F;599
2017/2018;6301;Napoli Federico II;L-24;Corso di Laurea in Scienze e Tecniche Psicologiche;63;63049;6;F;599
2016/2017;3701;Bologna;L-9;Ingegneria Meccanica;37;37006;12;M;599
2016/2017;5802;Roma Tor Vergata;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;599
2018/2019;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;F;600
2016/2017;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;10;10025;1;F;600
2016/2017;6303;Napoli L'Orientale;L-11;Lingue e Culture Orientali e Africane;63;63049;4;F;600
2016/2017;6601;L'Aquila;L-14;Operatore Giuridico d'Impresa;66;66049;8;F;600
2018/2019;5401;Perugia;L-18;Economia Aziendale;54;54039;7;F;601
2018/2019;101;Torino;L-1;Beni Culturali;1;1272;2;F;602
2017/2018;6302;Napoli Parthenope;L-33;Economia e Commercio;63;63049;7;M;602
2018/2019;6601;L'Aquila;L-9;Ingegneria Industriale;66;66049;12;M;603
2018/2019;8301;Messina;LMG/01;Giurisprudenza;83;83048;8;M;603
2017/2018;6307;Napoli Pegaso - telematica;LM-47;Management dello Sport e delle Attività Motorie;63;63049;15;M;603
2017/2018;7201;Bari;L-18;Marketing e Comunicazione d'Azienda;72;72006;7;F;603
2016/2017;1502;Milano Politecnico;LM-32;Computer Science And Engineering - Ingegneria Informatica;15;15146;12;M;603
2016/2017;2801;Padova;LM-13;Farmacia;28;28060;14;F;603
2018/2019;1502;Milano Politecnico;LM-31;Management Engineering - Ingegneria Gestionale;15;15146;12;F;604
2016/2017;101;Torino;L-12;Lingue e Culture dell'Asia e dell'Africa;1;1272;4;F;604
2016/2017;6301;Napoli Federico II;L-9;Corso di Laurea in Ingegneria Gestionale della Logistica e della Produzione;63;63049;12;F;604
2016/2017;7201;Bari;L-18;Marketing e Comunicazione d'Azienda;72;72006;7;F;604
2018/2019;3401;Parma;L-11;Civiltà e Lingue Straniere Moderne;34;34027;4;F;605
2018/2019;5810;Roma Marconi - telematica;L-8;Ingegneria Informatica;58;58091;12;M;605
2018/2019;7801;Calabria;L-10;Lettere e Beni Culturali;78;78102;3;F;605
2017/2018;5807;Roma Tre;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;605
2017/2018;5802;Roma Tor Vergata;L-13;Scienze Biologiche;58;58091;9;F;605
2016/2017;3701;Bologna;L-8;Ingegneria Informatica;37;37006;12;M;605
2017/2018;1001;Genova;L-39;Servizio Sociale;10;10025;14;F;606
2017/2018;5001;Pisa;L-33;Economia e Commercio;50;50026;7;M;606
2017/2018;9001;Sassari;L-12;Mediazione Linguistica e Culturale;90;90064;4;F;606
2016/2017;2201;Trento;L-9;Ingegneria Industriale;22;22205;12;M;606
2016/2017;5401;Perugia;L-2;Biotecnologie;54;54039;9;F;606
2018/2019;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;F;607
2017/2018;3701;Bologna;L-9;Ingegneria Meccanica;37;37006;12;M;607
2017/2018;4201;Marche;LM-41;Medicina e Chirurgia;42;42002;14;F;607
2017/2018;7201;Bari;L-11;Culture delle Lingue Moderne e del Turismo;72;72006;4;F;607
2016/2017;5815;Roma UNICUSANO - telematica;LM-56;Scienze Economiche;58;58091;7;M;607
2018/2019;1509;Milano Bicocca;L-40;Sociologia;15;15146;5;F;608
2017/2018;2201;Trento;L-9;Ingegneria Industriale;22;22205;12;M;608
2017/2018;3701;Bologna;L-24;Scienze e Tecniche Psicologiche;40;40007;6;F;608
2017/2018;5802;Roma Tor Vergata;L-8;Ingegneria Informatica;58;58091;12;M;608
2017/2018;5801;Roma La Sapienza;L-13;Scienze Biologiche;58;58091;9;F;608
2016/2017;5802;Roma Tor Vergata;L-8;Ingegneria Informatica;58;58091;12;M;608
2018/2019;9001;Sassari;L-12;Mediazione Linguistica e Culturale;90;90064;4;F;609
2017/2018;5807;Roma Tre;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;F;609
2017/2018;5815;Roma UNICUSANO - telematica;LM-56;Scienze Economiche;58;58091;7;M;609
2017/2018;9201;Cagliari;L-24;Scienze e Tecniche Psicologiche;92;92009;6;F;609
2016/2017;1509;Milano Bicocca;LM-85;Scienze Pedagogiche;15;15146;1;F;609
2018/2019;8301;Messina;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);83;83048;14;F;610
2017/2018;101;Torino;L-10;Lettere;1;1272;3;F;610
2017/2018;4302;Camerino;LM-13;Farmacia;43;43007;14;F;610
2018/2019;1601;Bergamo;L-9;Ingegneria Meccanica;16;16091;12;M;611
2018/2019;2801;Padova;L-40;Scienze Sociologiche;28;28060;5;F;611
2018/2019;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63049;8;F;611
2018/2019;9001;Sassari;L-19;Scienze dell'Educazione;90;90064;1;F;611
2016/2017;3801;Ferrara;LM-41;Medicina e Chirurgia;38;38008;14;M;611
2016/2017;5801;Roma La Sapienza;L-13;Scienze Biologiche;58;58091;9;F;611
2016/2017;6302;Napoli Parthenope;L-33;Economia e Commercio;63;63049;7;M;611
2018/2019;1501;Milano;L-22;Scienze Motorie, Sport e Salute;15;15146;15;M;612
2018/2019;2201;Trento;L-11;Lingue Moderne;22;22205;4;F;612
2018/2019;1505;Milano IULM;L-12;Interpretariato e Comunicazione;15;15146;4;F;613
2018/2019;5802;Roma Tor Vergata;L-13;Scienze Biologiche;58;58091;9;F;613
2018/2019;7901;Catanzaro;L-24;Scienze e Tecniche di Psicologia Cognitiva;79;79023;6;F;613
2017/2018;1503;Milano Bocconi;L-18;Economia e Management per Arte, Cultura e Comunicazione;15;15146;7;F;613
2017/2018;5801;Roma La Sapienza;L-29;Scienze Farmaceutiche Applicate;58;58091;9;F;613
2016/2017;1501;Milano;L-10;Lettere;15;15146;3;M;613
2016/2017;9001;Sassari;L-12;Mediazione Linguistica e Culturale;90;90064;4;F;613
2018/2019;101;Torino;LM-13;Farmacia;1;1272;14;F;614
2018/2019;1501;Milano;LM-38;Lingue e Culture per la Comunicazione e la Cooperazione Internazionale;15;15209;4;F;614
2018/2019;1502;Milano Politecnico;L-9;Ingegneria Biomedica;15;15146;12;F;614
2018/2019;2801;Padova;L-8;Ingegneria Informatica;28;28060;12;M;614
2017/2018;5801;Roma La Sapienza;L-24;Psicologia e Salute;58;58091;6;F;614
2018/2019;5001;Pisa;L-10;Lettere;50;50026;3;F;615
2018/2019;5802;Roma Tor Vergata;L-18;Economia e Management;58;58091;7;F;615
2018/2019;5801;Roma La Sapienza;LM-33;Ingegneria Meccanica;58;58091;12;M;615
2017/2018;1301;Novedrate e-Campus - telematica;L-19;Scienze dell'Educazione e della Formazione;13;13163;1;F;615
2018/2019;5801;Roma La Sapienza;L-13;Scienze Biologiche;58;58091;9;F;616
2017/2018;1509;Milano Bicocca;L-14;Scienze dei Servizi Giuridici;15;15146;8;F;616
2016/2017;4801;Firenze;L-33;Economia e Commercio;48;48017;7;M;616
2016/2017;5807;Roma Tre;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;M;616
2016/2017;7801;Calabria;L-8;Ingegneria Informatica;78;78102;12;M;616
2018/2019;3701;Bologna;L-3;Culture e Tecniche della Moda;99;99014;2;F;617
2017/2018;101;Torino;LM-13;Farmacia;1;1272;14;F;617
2016/2017;1202;Insubria;LM-41;Medicina e Chirurgia;12;12133;14;F;617
2016/2017;3601;Modena e Reggio Emilia;LMG/01;Giurisprudenza;36;36023;8;F;617
2016/2017;6302;Napoli Parthenope;L-31;Informatica;63;63049;10;M;617
2018/2019;3701;Bologna;L-9;Ingegneria Gestionale;37;37006;12;M;618
2018/2019;5802;Roma Tor Vergata;L-8;Ingegneria Informatica;58;58091;12;M;618
2017/2018;1501;Milano;L-30;Fisica;15;15146;9;M;618
2017/2018;2201;Trento;L-11;Lingue Moderne;22;22205;4;F;618
2017/2018;3701;Bologna;L-20;Scienze della Comunicazione;37;37006;5;M;618
2016/2017;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;M;618
2018/2019;9001;Sassari;LMG/01;Giurisprudenza;90;90064;8;F;619
2017/2018;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;1;1272;12;M;619
2017/2018;5801;Roma La Sapienza;LM-59;Organizzazione e Marketing per la Comunicazione d'Impresa;58;58091;5;F;619
2017/2018;6301;Napoli Federico II;L-9;Corso di Laurea in Ingegneria Gestionale della Logistica e della Produzione;63;63049;12;F;619
2016/2017;6901;Chieti e Pescara;L-18;Economia e Management;68;68028;7;M;619
2018/2019;101;Torino;L-27;Chimica e Tecnologie Chimiche;1;1272;9;F;620
2018/2019;1501;Milano;L-10;Lettere;15;15146;3;M;620
2016/2017;5201;Siena;L-18;Economia e Commercio;52;52032;7;M;620
2017/2018;102;Torino Politecnico;L-9;Ingegneria dell'Autoveicolo;1;1272;12;M;621
2017/2018;1501;Milano;L-22;Scienze Motorie, Sport e Salute;15;15146;15;M;621
2017/2018;1509;Milano Bicocca;L-40;Sociologia;15;15146;5;F;621
2017/2018;5816;Roma San Raffaele - telematica;LM-61;Scienze della Nutrizione Umana;58;58091;9;F;621
2016/2017;7901;Catanzaro;LMG/01;Giurisprudenza;79;79023;8;M;622
2016/2017;9201;Cagliari;L-24;Scienze e Tecniche Psicologiche;92;92009;6;F;622
2018/2019;101;Torino;L-20;Scienze della Comunicazione;1;1272;5;M;623
2018/2019;101;Torino;L-10;Lettere;1;1272;3;F;623
2018/2019;3701;Bologna;L-42;Storia;37;37006;3;M;623
2018/2019;5803;Roma LUMSA;L-24;Scienze e Tecniche Psicologiche;58;58091;6;F;623
2017/2018;6302;Napoli Parthenope;L-31;Informatica;63;63049;10;M;623
2016/2017;1501;Milano;L-22;Scienze Motorie, Sport e Salute;15;15146;15;M;623
2016/2017;4302;Camerino;LM-13;Farmacia;43;43007;14;F;623
2018/2019;3801;Ferrara;L-11;Lingue e Letterature Moderne;38;38008;4;F;624
2018/2019;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia 'D';58;58091;14;F;624
2017/2018;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;F;625
2017/2018;5401;Perugia;L-22;Scienze Motorie e Sportive;54;54039;15;M;625
2017/2018;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia 'A';58;58091;14;F;625
2018/2019;4201;Marche;LM-41;Medicina e Chirurgia;42;42002;14;F;626
2017/2018;5401;Perugia;LM-41;Medicina e Chirurgia;54;54039;14;M;626
2017/2018;1001;Genova;L-9;Ingegneria Meccanica;10;10025;12;M;628
2017/2018;4801;Firenze;L-20;Scienze Umanistiche per la Comunicazione;48;48017;5;F;628
2017/2018;1503;Milano Bocconi;L-18;Economia e Finanza;15;15146;7;M;629
2016/2017;1504;Milano Cattolica;LM-85 bis;Scienze della Formazione Primaria;17;17029;1;F;629
2018/2019;6301;Napoli Federico II;L-9;Corso di Laurea in Ingegneria Gestionale della Logistica e della Produzione;63;63049;12;M;630
2017/2018;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;F;630
2017/2018;8201;Palermo;L-19;Scienze dell'Educazione;82;82053;1;F;630
2017/2018;8701;Catania;L-31;Informatica;87;87015;10;M;630
2016/2017;1202;Insubria;L-33;Economia e Management;12;12133;7;F;630
2016/2017;4101;Urbino;L-24;Scienze e Tecniche Psicologiche;41;41067;6;F;630
2016/2017;5401;Perugia;LM-41;Medicina e Chirurgia;54;54039;14;M;630
2017/2018;6307;Napoli Pegaso - telematica;LM-56;Scienze Economiche;63;63049;7;F;631
2017/2018;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;631
2016/2017;3601;Modena e Reggio Emilia;LM-85 bis;Scienze della Formazione Primaria;35;35033;1;F;631
2016/2017;5401;Perugia;L-24;Filosofia e Scienze e Tecniche Psicologiche;54;54039;6;F;631
2016/2017;5801;Roma La Sapienza;L-20;Comunicazione Pubblica e d'Impresa;58;58091;5;F;631
2018/2019;1503;Milano Bocconi;L-18;Economia e Finanza;15;15146;7;M;632
2018/2019;5807;Roma Tre;L-3;Dams (Discipline delle Arti, della Musica e dello Spettacolo);58;58091;2;F;632
2018/2019;8201;Palermo;L-19;Scienze dell'Educazione;82;82053;1;F;632
2017/2018;4801;Firenze;L-33;Economia e Commercio;48;48017;7;M;632
2018/2019;102;Torino Politecnico;L-9;Ingegneria dell'Autoveicolo;1;1272;12;M;633
2018/2019;1501;Milano;L-30;Fisica;15;15146;9;M;633
2017/2018;7201;Bari;L-19;Scienze dell'Educazione e della Formazione;72;72006;1;F;633
2017/2018;7601;Basilicata;LM-85 bis;Scienze della Formazione Primaria;77;77014;1;F;633
2016/2017;1501;Milano;L-14;Scienze dei Servizi Giuridici;15;15146;8;F;633
2016/2017;3801;Ferrara;L-18;Economia;38;38008;7;F;633
2018/2019;2801;Padova;L-31;Informatica;28;28060;10;M;634
2018/2019;5401;Perugia;LMG/01;Giurisprudenza;54;54039;8;F;635
2017/2018;6001;Cassino;L-19;Scienze dell'Educazione e della Formazione;60;60019;1;F;635
2016/2017;3601;Modena e Reggio Emilia;L-18;Marketing e Organizzazione d'Impresa;35;35033;7;M;635
2018/2019;5801;Roma La Sapienza;LM-59;Organizzazione e Marketing per la Comunicazione d'Impresa;58;58091;5;F;636
2018/2019;5815;Roma UNICUSANO - telematica;LM-56;Scienze Economiche;58;58091;7;M;636
2018/2019;6601;L'Aquila;LM-41;Medicina e Chirurgia;66;66049;14;F;636
2016/2017;5801;Roma La Sapienza;L-8;Ingegneria Gestionale;58;58091;12;M;636
2016/2017;6601;L'Aquila;LM-41;Medicina e Chirurgia;66;66049;14;F;636
2018/2019;1202;Insubria;L-12;Scienze della Mediazione Interlinguistica e Interculturale;13;13075;4;F;637
2017/2018;3701;Bologna;L-3;Culture e Tecniche della Moda;99;99014;2;F;637
2017/2018;3601;Modena e Reggio Emilia;LM-85 bis;Scienze della Formazione Primaria;35;35033;1;F;637
2017/2018;3001;Udine;LM-85 bis;Scienze della Formazione Primaria;30;30129;1;F;637
2016/2017;1503;Milano Bocconi;L-18;Economia e Management per Arte, Cultura e Comunicazione;15;15146;7;F;637
2017/2018;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);1;1272;14;F;638
2017/2018;3701;Bologna;L-8;Ingegneria Informatica;37;37006;12;M;638
2016/2017;1502;Milano Politecnico;LM-30;Energy Engineering - Ingegneria Energetica;15;15146;12;M;638
2016/2017;5801;Roma La Sapienza;L-3;Scienze della Moda e del Costume;58;58091;2;F;638
2018/2019;1504;Milano Cattolica;L-12;Scienze Linguistiche;17;17029;4;F;639
2018/2019;1505;Milano IULM;L-20;Relazioni Pubbliche e Comunicazione d'Impresa;15;15146;5;M;639
2018/2019;5813;Roma UNINETTUNO - telematica;L-18;Economia e Gestione delle Imprese;58;58091;7;F;639
2018/2019;7801;Calabria;L-9;Ingegneria Meccanica;78;78102;12;M;639
2017/2018;3601;Modena e Reggio Emilia;LMG/01;Giurisprudenza;36;36023;8;F;639
2016/2017;101;Torino;LM-13;Farmacia;1;1272;14;F;639
2016/2017;2801;Padova;LMG/01;Giurisprudenza;28;28060;8;M;639
2016/2017;6301;Napoli Federico II;LM-04cu;Architettura;63;63049;11;F;639
2016/2017;7201;Bari;L-19;Scienze dell'Educazione e della Formazione;72;72006;1;F;639
2018/2019;4801;Firenze;L-33;Economia e Commercio;48;48017;7;M;640
2018/2019;5401;Perugia;L-19;Scienze dell'Educazione;54;54039;1;F;640
2017/2018;2801;Padova;L-31;Informatica;28;28060;10;M;640
2017/2018;1202;Insubria;LM-41;Medicina e Chirurgia;12;12133;14;F;641
2017/2018;6601;L'Aquila;LM-41;Medicina e Chirurgia;66;66049;14;F;641
2016/2017;5807;Roma Tre;L-20;Scienze della Comunicazione;58;58091;5;F;641
2016/2017;8701;Catania;L-10;Lettere;87;87015;3;F;641
2018/2019;1501;Milano;L-36;Scienze Internazionali e Istituzioni Europee;15;15146;5;M;642
2018/2019;1509;Milano Bicocca;LM-85;Scienze Pedagogiche;15;15146;1;F;642
2018/2019;2201;Trento;L-9;Ingegneria Industriale;22;22205;12;M;642
2018/2019;6301;Napoli Federico II;L-39;Servizio Sociale;63;63049;14;F;642
2018/2019;7201;Bari;L-33;Economia e Commercio;72;72006;7;F;642
2017/2018;3701;Bologna;L-10;Lettere;37;37006;3;M;642
2016/2017;1601;Bergamo;L-20;Scienze della Comunicazione;16;16024;5;F;642
2018/2019;6302;Napoli Parthenope;L-31;Informatica;63;63049;10;M;643
2017/2018;8301;Messina;L-19;Scienze della Formazione e della Comunicazione;83;83048;1;F;643
2016/2017;3701;Bologna;L-10;Lettere;37;37006;3;M;643
2016/2017;8701;Catania;L-12;Mediazione Linguistica e Interculturale;88;88009;4;F;643
2018/2019;3701;Bologna;L-10;Lettere;37;37006;3;M;645
2017/2018;4801;Firenze;L-36;Scienze Politiche;48;48017;5;F;645
2017/2018;5802;Roma Tor Vergata;L-18;Economia e Management;58;58091;7;F;645
2016/2017;1509;Milano Bicocca;L-20;Comunicazione Interculturale;15;15146;5;F;645
2016/2017;3201;Trieste;L-19;Scienze dell'Educazione;27;27029;1;F;645
2016/2017;5801;Roma La Sapienza;L-3;Arti e Scienze dello Spettacolo;58;58091;2;F;645
2016/2017;6306;Napoli Vanvitelli;L-18;Economia Aziendale;61;61015;7;F;645
2018/2019;6306;Napoli Vanvitelli;L-18;Economia Aziendale;61;61015;7;F;646
2018/2019;7201;Bari;L-18;Marketing e Comunicazione d'Azienda;72;72006;7;M;646
2017/2018;1301;Novedrate e-Campus - telematica;L-9;Ingegneria Industriale;13;13163;12;M;646
2017/2018;2801;Padova;LM-13;Farmacia;28;28060;14;F;646
2017/2018;6901;Chieti e Pescara;L-18;Economia e Management;68;68028;7;M;646
2016/2017;2301;Verona;L-31;Informatica;23;23091;10;M;646
2017/2018;4101;Urbino;L-24;Scienze e Tecniche Psicologiche;41;41067;6;F;647
2017/2018;3701;Bologna;LM-14;Italianistica, Culture Letterarie Europee, Scienze Linguistiche;37;37006;3;F;648
2016/2017;1504;Milano Cattolica;L-12;Scienze Linguistiche;17;17029;4;F;648
2016/2017;5803;Roma LUMSA;LM-85 bis;Scienze della Formazione Primaria;58;58091;1;F;648
2018/2019;1509;Milano Bicocca;L-14;Scienze dei Servizi Giuridici;15;15146;8;F;649
2017/2018;5201;Siena;L-18;Economia e Commercio;52;52032;7;M;649
2016/2017;3401;Parma;L-11;Civilta e Lingue Straniere Moderne;34;34027;4;F;649
2016/2017;4301;Macerata;LM-85 bis;Scienze della Formazione Primaria;43;43023;1;F;649
2018/2019;8301;Messina;L-13;Scienze Biologiche;83;83048;9;F;650
2017/2018;1501;Milano;L-38;Allevamento e Benessere Animale;15;15146;13;F;650
2017/2018;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;10;10025;1;F;650
2017/2018;6306;Napoli Vanvitelli;L-18;Economia Aziendale;61;61015;7;F;650
2016/2017;2701;Ca' Foscari Venezia;L-1;Conservazione e Gestione dei Beni e delle Attivita Culturali;27;27042;2;F;650
2016/2017;3701;Bologna;L-3;Culture e Tecniche della Moda;99;99014;2;F;651
2016/2017;8201;Palermo;L-10;Lettere;82;82053;3;F;651
2017/2018;101;Torino;L-20;Comunicazione Interculturale;1;1272;5;F;652
2017/2018;5801;Roma La Sapienza;L-3;Scienze della Moda e del Costume;58;58091;2;F;652
2018/2019;6303;Napoli L'Orientale;L-11;Lingue e Culture Orientali e Africane;63;63049;4;F;653
2017/2018;3801;Ferrara;L-19;Scienze Filosofiche e dell'Educazione;38;38008;1;F;654
2016/2017;1505;Milano IULM;L-20;Comunicazione, Media e Pubblicita;15;15146;5;F;654
2016/2017;4801;Firenze;L-1;Storia e Tutela dei Beni Archeologici, Artistici, Archivistici e Librari;48;48017;2;F;654
2017/2018;1501;Milano;L-14;Scienze dei Servizi Giuridici;15;15146;8;F;655
2017/2018;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;M;655
2017/2018;1504;Milano Cattolica;L-12;Scienze Linguistiche;17;17029;4;F;655
2017/2018;8701;Catania;L-10;Lettere;87;87015;3;F;655
2016/2017;7201;Bari;L-31;Informatica;72;72006;10;M;655
2018/2019;2801;Padova;L-9;Ingegneria Aerospaziale;28;28060;12;M;656
2018/2019;1202;Insubria;LM-41;Medicina e Chirurgia;12;12133;14;F;657
2017/2018;5801;Roma La Sapienza;L-20;Comunicazione Pubblica e d'Impresa;58;58091;5;F;657
2017/2018;5801;Roma La Sapienza;L-8;Ingegneria Gestionale;58;58091;12;M;657
2016/2017;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;F;657
2016/2017;4201;Marche;L-33;Economia e Commercio;42;42002;7;F;657
2018/2019;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;M;658
2018/2019;6301;Napoli Federico II;L-33;Economia e Commercio;63;63049;7;F;658
2018/2019;5810;Roma Marconi - telematica;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;658
2018/2019;7601;Basilicata;LM-85 bis;Scienze della Formazione Primaria;77;77014;1;F;658
2018/2019;101;Torino;L-12;Lingue e Culture dell'Asia e dell'Africa;1;1272;4;F;659
2018/2019;4801;Firenze;LM-04cu;Architettura;48;48017;11;M;659
2018/2019;6601;L'Aquila;L-24;Scienze Psicologiche Applicate;66;66049;6;F;660
2016/2017;5807;Roma Tre;L-36;Scienze Politiche e Relazioni Internazionali;58;58091;5;F;660
2018/2019;4801;Firenze;L-36;Scienze Politiche;48;48017;5;M;661
2018/2019;6901;Chieti e Pescara;L-18;Economia e Management;68;68028;7;M;661
2017/2018;101;Torino;L-12;Lingue e Culture dell'Asia e dell'Africa;1;1272;4;F;661
2017/2018;5801;Roma La Sapienza;L-3;Arti e Scienze dello Spettacolo;58;58091;2;F;661
2017/2018;6301;Napoli Federico II;L-26;Tecnologie Alimentari;63;63059;13;F;661
2016/2017;2801;Padova;L-31;Informatica;28;28060;10;M;661
2016/2017;2801;Padova;L-18;Economia;28;28060;7;M;661
2018/2019;3701;Bologna;L-8;Ingegneria Informatica;37;37006;12;M;662
2018/2019;2301;Verona;L-31;Informatica;23;23091;10;M;663
2018/2019;3401;Parma;LMG/01;Giurisprudenza;34;34027;8;F;663
2018/2019;3601;Modena e Reggio Emilia;LMG/01;Giurisprudenza;36;36023;8;F;663
2018/2019;5201;Siena;L-18;Economia e Commercio;52;52032;7;M;663
2017/2018;2701;Ca' Foscari Venezia;L-18;Economia Aziendale;27;27042;7;M;663
2018/2019;5801;Roma La Sapienza;L-24;Psicologia e Salute;58;58091;6;F;664
2017/2018;6304;Napoli Benincasa;L-24;Scienze e Tecniche di Psicologia Cognitiva;63;63049;6;F;664
2018/2019;2801;Padova;LM-13;Farmacia;28;28060;14;F;665
2018/2019;9201;Cagliari;LM-41;Medicina e Chirurgia;92;92009;14;M;665
2017/2018;1509;Milano Bicocca;LM-85;Scienze Pedagogiche;15;15146;1;F;665
2017/2018;3201;Trieste;L-19;Scienze dell'Educazione;27;27029;1;F;665
2017/2018;5801;Roma La Sapienza;L-27;Chimica;58;58091;9;F;665
2017/2018;7201;Bari;L-24;Scienze e Tecniche Psicologiche;72;72006;6;F;665
2017/2018;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;665
2018/2019;3701;Bologna;L-9;Ingegneria Meccanica;37;37006;12;M;666
2018/2019;6301;Napoli Federico II;L-13;Biologia;63;63049;9;F;666
2018/2019;8701;Catania;L-10;Lettere;87;87015;3;F;666
2016/2017;1509;Milano Bicocca;L-40;Sociologia;15;15146;5;F;667
2016/2017;5801;Roma La Sapienza;L-12;Mediazione Linguistica e Interculturale;58;58091;4;F;667
2016/2017;8201;Palermo;L-19;Scienze dell'Educazione;82;82053;1;F;667
2016/2017;9201;Cagliari;LM-41;Medicina e Chirurgia;92;92009;14;M;667
2018/2019;5802;Roma Tor Vergata;LMG/01;Giurisprudenza;58;58091;8;M;668
2018/2019;7201;Bari;L-24;Scienze e Tecniche Psicologiche;72;72006;6;F;668
2016/2017;1501;Milano;L-31;Informatica;15;15146;10;M;668
2016/2017;2301;Verona;L-11;Lingue e Letterature Straniere;23;23091;4;F;668
2018/2019;3601;Modena e Reggio Emilia;LM-85 bis;Scienze della Formazione Primaria;35;35033;1;F;669
2018/2019;5801;Roma La Sapienza;L-29;Scienze Farmaceutiche Applicate;58;58091;9;F;669
2017/2018;2301;Verona;L-31;Informatica;23;23091;10;M;670
2017/2018;9201;Cagliari;LM-41;Medicina e Chirurgia;92;92009;14;M;670
2016/2017;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);1;1272;14;F;670
2016/2017;4201;Marche;L-8;Ingegneria Informatica e dell'Automazione;42;42002;12;M;670
2016/2017;4801;Firenze;L-36;Scienze Politiche;48;48017;5;F;670
2016/2017;5802;Roma Tor Vergata;L-18;Economia e Management;58;58091;7;F;670
2018/2019;4801;Firenze;L-36;Scienze Politiche;48;48017;5;F;671
2017/2018;5802;Roma Tor Vergata;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;671
2018/2019;3701;Bologna;L-20;Scienze della Comunicazione;37;37006;5;M;672
